movie_id,person_id,name,job,department
532639,37,Alan Silvestri,Original Music Composer,Sound
532639,957889,Stefan Dechant,Production Design,Art
532639,36,Don Burgess,Director of Photography,Camera
532639,24,Robert Zemeckis,Producer,Production
532639,24,Robert Zemeckis,Screenplay,Writing
532639,3288,Chris Weitz,Screenplay,Writing
532639,3678499,Derek Hogue,Producer,Production
532639,1410333,Jeremy Johns,Unit Production Manager,Production
532639,1790958,Sandra Scott,Visual Effects Producer,Visual Effects
532639,1410333,Jeremy Johns,Executive Producer,Production
532639,2136823,Jesse Goldsmith,Editor,Editing
532639,3289,Paul Weitz,Executive Producer,Production
532639,1345600,Kevin Baillie,Visual Effects Supervisor,Visual Effects
532639,498,Joanna Johnston,Costume Design,Costume & Make-Up
532639,42262,Glen Ballard,Songs,Sound
532639,1559224,Matthew Sullivan,Music Supervisor,Sound
532639,23782,Doug Chiang,Production Design,Art
532639,37,Alan Silvestri,Songs,Sound
532639,294,Mick Audsley,Editor,Editing
532639,3693854,Ben Jones,Visual Effects Supervisor,Visual Effects
532639,3693862,Danielle Stanners,Production Coordinator,Production
532639,1395713,John Midgley,Production Sound Mixer,Sound
532639,1579305,Paul Lowe,Stunt Coordinator,Crew
532639,1881033,Dan Balgoyen,Co-Producer,Production
532639,1721422,Christophe St-Pierre Paradis,Animation Supervisor,Visual Effects
532639,1528689,Kaveh Ruintan,Animation Supervisor,Visual Effects
532639,40712,Eunice Huthart,Stunt Coordinator,Crew
532639,1401891,Jeremy Bradley,Visual Effects Editor,Crew
532639,1537120,Paul Parsons,Visual Effects Editor,Crew
532639,1373698,Stephen Swain,Art Direction,Art
532639,1463380,Trinh Vu,Set Designer,Art
532639,2441460,Alistair Williams,Special Effects Supervisor,Visual Effects
532639,1402006,Steve Durkee,Music Editor,Sound
532639,1632345,Sarah Moussaif,Visual Effects Producer,Visual Effects
532639,1319629,Lee Grumett,First Assistant Director,Directing
532639,2653489,Ali Pak,Visual Effects Coordinator,Visual Effects
532639,2902542,Alessandro Sabbioni,CG Supervisor,Crew
532639,1842138,Patrick Dunn-Baker,Set Designer,Art
532639,15733,Tina Jones,Set Decoration,Art
532639,1873458,Sam Bear,Makeup & Hair,Costume & Make-Up
532639,1324,Victoria Burrows,Casting Director,Production
532639,1462065,Jenny Shircore,Hair Designer,Costume & Make-Up
532639,1401118,Francesca Jaynes,Choreographer,Crew
532639,1319629,Lee Grumett,Co-Producer,Production
532639,1462065,Jenny Shircore,Makeup Designer,Costume & Make-Up
532639,1553295,David Cain,Unit Production Manager,Production
532639,2396559,Emma Horton,Second Assistant Director,Directing
532639,42267,Randy Thom,Sound Designer,Sound
532639,1546028,Andrew Palmer,Art Direction,Art
532639,1400547,Ron Mendell,Set Designer,Art
532639,1335182,Bjørn Ole Schroeder,Supervising Sound Editor,Sound
532639,3693872,Manivannan Madhesan,CG Supervisor,Crew
532639,42360,Scot Boland,Casting Director,Production
532639,1726885,Daniela Medeiros,Set Designer,Art
532639,1411509,Jane Wuu,Set Designer,Art
532639,1761111,Sarah Kelly,Hair Supervisor,Costume & Make-Up
532639,3693870,Erik Gonzalez,CG Supervisor,Crew
532639,12945,Jeff Carson,Music Editor,Sound
532639,3693866,Michele Alessi,Digital Effects Supervisor,Crew
532639,1459922,James Rustad,CG Supervisor,Crew
532639,3367716,Olivia Muggleton,Art Direction,Art
532639,1435194,Charles Martin Inouye,Music Editor,Sound
532639,1417837,Brendan Handscombe,Costume Supervisor,Costume & Make-Up
532639,1761111,Sarah Kelly,Makeup Supervisor,Costume & Make-Up
532639,67372,Carlo Collodi,Original Film Writer,Writing
532639,2230759,Rob Bliss,Concept Artist,Art
532639,1116937,John Roesch,Foley Artist,Sound
532639,4658677,Denise Acosta,Art Department Assistant,Art
532639,138618,Gary Rizzo,Sound Re-Recording Mixer,Sound
532639,45584,Andrew Miano,Producer,Production
532639,3288,Chris Weitz,Producer,Production
532639,24,Robert Zemeckis,Director,Directing
532639,23779,Jack Rapke,Executive Producer,Production
532639,968859,Jacqueline Levine,Executive Producer,Production
532639,1829852,Steve Ellingworth,Key Grip,Camera
532639,62088,Jason Sweers,Graphic Designer,Art
532639,3448760,Peter Hayley-Barker,Best Boy Grip,Camera
532639,497,Doug J. Meerdink,Supervising Art Director,Art
532639,1546027,Ashley Lamont,Supervising Art Director,Art
532639,1862225,Christi Leftwich,First Assistant Editor,Editing
532639,4614977,Diana 'D' Yip,Assistant Editor,Editing
532639,1401891,Jeremy Bradley,VFX Editor,Visual Effects
532639,2243488,Paul Parsons,VFX Editor,Visual Effects
532639,1413169,Dennis Sands,Scoring Mixer,Sound
532639,3167141,Katie Byles,Production Supervisor,Production
532639,2976811,Liberty Cheesman,Other,Directing
162,510,Tim Burton,Director,Directing
162,1899,Denise Di Novi,Producer,Production
162,510,Tim Burton,Producer,Production
162,531,Danny Elfman,Original Music Composer,Sound
162,1917,Colleen Halsey,Editor,Editing
162,1918,Richard Halsey,Editor,Editing
162,547,Victoria Thomas,Casting,Production
162,1919,Stefan Czapsky,Director of Photography,Camera
162,557,Colleen Atwood,Costume Design,Costume & Make-Up
162,406204,Ve Neill,Makeup Department Head,Costume & Make-Up
162,12843,Richard Hashimoto,Executive Producer,Production
162,1901,Caroline Thompson,Associate Producer,Production
162,57111,Bill Scott,Unit Production Manager,Production
162,2550152,Jerry Fleck,First Assistant Director,Directing
162,1568196,Francis J. Conway,Second Assistant Director,Directing
162,7146,Tom Duffield,Art Direction,Art
162,4032,Cheryl Carasik,Set Decoration,Art
162,1226,Rick Heinrichs,Set Designer,Art
162,81731,Paul Sonski,Set Designer,Art
162,83658,Ann Harris,Set Designer,Art
162,1362899,Chuck McSorley,Leadman,Art
162,1205954,Frank Miller,Camera Operator,Camera
162,1546840,Zoran Veselić,First Assistant Camera,Camera
162,2739026,Warner R. Wacha,Second Assistant Camera,Camera
162,2005000,Daniel E. Teaze,Second Assistant Camera,Camera
162,1535398,Robert Ulland,Steadicam Operator,Camera
162,66740,Jonathan Chibnall,Assistant Editor,Editing
162,5132,Bob Badami,Music Editor,Sound
162,1552027,Petur Hliddal,Sound Mixer,Sound
162,671,Richard L. Anderson,Supervising Sound Editor,Sound
162,1423863,David E. Stone,Supervising Sound Editor,Sound
162,1269306,Warren Hamilton Jr.,Sound Editor,Sound
162,1413095,Michael J. Benavente,Sound Editor,Sound
162,1647589,James Christopher,Sound Editor,Sound
162,118945,Mary Andrews,ADR Editor,Sound
162,1780711,Sonny Pettijohn,Assistant Sound Editor,Sound
162,2007335,Ralph Stuart,Assistant Sound Editor,Sound
162,1614193,Oscar Mitt,Assistant Sound Editor,Sound
162,1546213,Marilyn Bailey,Script Supervisor,Directing
162,1341399,William A. Petrotta,Property Master,Art
162,1945075,Kevin Murphy,Chief Lighting Technician,Lighting
162,1413124,Dennis J. Lootens,Rigging Gaffer,Lighting
162,2112327,John Carney,Best Boy Electric,Lighting
162,1667265,David A. Cook,Electrician,Lighting
162,2000756,John F. Cassidy,Key Grip,Camera
162,2070808,Tom Keefer,Best Boy Grip,Camera
162,2193896,Kenny Davis,Dolly Grip,Camera
162,1302782,Ray Summers,Costume Supervisor,Costume & Make-Up
162,23788,Matthew W. Mungle,Makeup Artist,Costume & Make-Up
162,1541708,Selena Evans-Miller,Makeup Artist,Costume & Make-Up
162,1352959,Brad Wilder,Makeup Artist,Costume & Make-Up
162,12611,Rick Stratton,Makeup Artist,Costume & Make-Up
162,1400741,Yolanda Toussieng,Hair Designer,Costume & Make-Up
162,1537106,Lynda Kyle Walker,Hairstylist,Costume & Make-Up
162,2485520,Irene Aparicio,Hairstylist,Costume & Make-Up
162,1269678,Rick Provenzano,Hairstylist,Costume & Make-Up
162,3018257,Liz Spang,Hairstylist,Costume & Make-Up
162,1393582,Mary Ann Valdes,Assistant Hairstylist,Costume & Make-Up
162,85919,Peter Kuran,Visual Effects,Visual Effects
162,1536243,Mary Cay Hollander,Production Coordinator,Production
162,1562448,Jacqueline A. Shea,Assistant Production Coordinator,Production
162,12032,Glenn Williamson,Set Production Assistant,Crew
162,1376897,John Villarino,Construction Coordinator,Art
162,1532615,Dan Pemberton,Construction Foreman,Art
162,83075,John R. Elliott,Construction Foreman,Art
162,134930,Stephen I. Erdberg,Set Dresser,Art
162,1345624,Michael J. Burmeister,Location Manager,Production
162,956271,Jory Weitz,Casting Associate,Production
162,61838,Glenn R. Wilder,Stunt Coordinator,Crew
162,2063798,Dan Anglin,Transportation Coordinator,Crew
162,1423873,Stanley R. Webber,Transportation Captain,Crew
162,965379,Jay Sedrish,Production Accountant,Production
162,2124371,Doris Hellmann,Production Accountant,Production
162,1400082,Zade Rosenthal,Still Photographer,Camera
162,38335,Steve Bartek,Orchestrator,Sound
162,91144,Shawn Murphy,Scoring Mixer,Sound
162,13172,Robert Deschaine,Foley Mixer,Sound
162,1335078,Mike Chock,Foley Editor,Sound
162,1440822,John Pospisil,Special Sound Effects,Crew
162,928942,Steve Maslow,Sound Re-Recording Mixer,Sound
162,91087,Stanley Kastner,Sound Re-Recording Mixer,Sound
162,1453281,Gary Ritchie,Sound Recordist,Sound
162,1453282,Kathy McCart,Sound Recordist,Sound
162,1562248,Dennis McNeill,Color Timer,Editing
162,1677236,Greg Anderson,Stunts,Crew
162,2254495,Tammy Brady Conrad,Stunts,Crew
162,2080,Todd Bryant,Stunts,Crew
162,1776403,David Burton,Stunts,Crew
162,1285241,Gary Price,Stunts,Crew
162,1379484,Lori Lynn Ross,Stunts,Crew
162,2758528,Gar Stephen,Stunts,Crew
162,2921822,Bill Suiter,Stunts,Crew
162,1549025,Scott Wilder,Stunts,Crew
162,2773155,John Zimmerman,Stunts,Crew
162,3598886,Jon Curtis Price,Mechanical Designer,Visual Effects
162,3598886,Jon Curtis Price,Coordinating Producer,Production
162,510,Tim Burton,Story,Writing
162,1901,Caroline Thompson,Story,Writing
162,1901,Caroline Thompson,Screenplay,Writing
162,1803758,Michael Wood,Special Effects Supervisor,Visual Effects
162,5133,Bo Welch,Production Design,Art
162,134934,Rob Whitehurst,Video Assist Operator,Crew
162,3712763,Brian Wood,Special Effects,Crew
86184,932980,Kōzō Kusuba,Director,Directing
86184,4196916,Tomohiro Nishiyama,Compositing Artist,Visual Effects
86184,2160513,Takayuki Gotan,Key Animation,Visual Effects
86184,2040906,Takeshi Yamazaki,Key Animation,Visual Effects
86184,3782312,Osamu Ohkubo,Key Animation,Visual Effects
86184,1506472,Yu Yamashita,Key Animation,Visual Effects
86184,2415167,Maziro,Key Animation,Visual Effects
86184,1540866,Akiko Matsuo,Key Animation,Visual Effects
86184,3230766,Shingo Okano,Key Animation,Visual Effects
86184,1456790,Hiroshi Shimizu,Key Animation,Visual Effects
86184,4535771,Takanori Okano,Production Assistant,Production
86184,4625901,Masahiro Kumagai,Compositing Artist,Visual Effects
86184,932979,Fujiko F. Fujio,Comic Book,Writing
86184,1198221,Yuichi Shinpo,Screenplay,Writing
86184,4627160,Mariko Kawanishi,Production Assistant,Production
86184,1530276,Futoshi Suzuki,Key Animation,Visual Effects
86184,5169941,Yuta Seo,3D Artist,Visual Effects
86184,16144,Tokumitsu Kifune,3D Supervisor,Visual Effects
86184,5169959,Mari Kobayashi,3D Artist,Visual Effects
86184,2699610,Chiaki Kumakura,3D Artist,Visual Effects
86184,3760053,Tomoko Shima,3D Artist,Visual Effects
86184,5217682,Akihiro Kanetaka,Other,Editing
86184,4836190,Trung Tran,Background Designer,Art
86184,5227255,Takahiro Yoneda,Background Designer,Art
86184,5955332,Tuan Chau,Background Designer,Art
86184,1819244,Naoyuki Asano,Supervising Animation Director,Visual Effects
86184,2676978,Toru Koga,Art Direction,Art
86184,1560955,Katsuyoshi Kishi,Director of Photography,Camera
86184,1248272,Toshihiko Kojima,Editor,Editing
86184,1582088,Akiyoshi Tanaka,Sound Director,Sound
86184,1515503,Yukiyoshi Itokawa,Sound Effects,Sound
86184,932989,Kan Sawada,Original Music Composer,Sound
86184,2299086,Sojiro Masuko,Supervising Producer,Production
86184,1123064,Noboru Sugiyama,Supervising Producer,Production
86184,932980,Kōzō Kusuba,Storyboard Artist,Art
86184,1777183,Nobukage Kimura,Second Unit Director,Directing
86184,1297516,Shizue Kaneko,Character Designer,Visual Effects
86184,1845956,Masahiro Kurio,Animation Director,Visual Effects
86184,2032292,Yumi Chiba,Animation Director,Visual Effects
86184,2032242,Hirofumi Masuda,Animation Director,Visual Effects
86184,934825,Aya Takano,Animation Director,Visual Effects
86184,1845058,Hiroko Yaguchi,Animation Director,Visual Effects
86184,3781065,Nobutaka Taguchi,Sound Mixer,Sound
682153,2044743,Yuki Sato,Key Animation,Visual Effects
682153,2404420,Keiichiro Honjo,Key Animation,Visual Effects
682153,2961591,Odashi,Animation,Visual Effects
682153,1971164,Takashi Kojima,Supervising Animation Director,Visual Effects
682153,1971164,Takashi Kojima,Character Designer,Visual Effects
682153,1297517,Yoshimichi Kameda,Key Animation,Visual Effects
682153,2574299,Keiichiro Saito,Key Animation,Visual Effects
682153,2994868,Kenji Fukuda,Background Designer,Art
682153,1996756,Haruna Gohzu,Key Animation,Visual Effects
682153,3679549,Kazutoshi Sakurai,Theme Song Performance,Sound
682153,1687454,Kazuhiro Inoue,Background Designer,Art
682153,3297669,Ryota Goto,Background Designer,Art
682153,3225732,Xue Ping,Background Designer,Art
682153,1309262,Kazuo Ogura,Background Designer,Art
682153,3297667,Zhu Qiaodan,Background Designer,Art
682153,934818,Tsutomu Kawahigashi,Dolby Consultant,Sound
682153,2797965,Takeshi Maenami,Key Animation,Visual Effects
682153,2032146,Tetsuro Karai,Key Animation,Visual Effects
682153,66157,Takayuki Hattori,Original Music Composer,Sound
682153,1582088,Akiyoshi Tanaka,Recording Supervision,Sound
682153,1248272,Toshihiko Kojima,Editor,Editing
682153,1845844,Satoko Fujimoto,Assistant Editor,Editing
682153,3781065,Nobutaka Taguchi,Sound Mixer,Sound
682153,2603781,Seina Yaguchi,Background Designer,Art
682153,3427660,Sanae Matsutani,Color Designer,Visual Effects
682153,2026796,Masaya Kitada,Sound Effects,Sound
682153,3423884,Kentarou Yamada,Assistant Editor,Editing
682153,3808594,Momoko Kawakita,Producer,Production
682153,3726610,Hisashi Yamamoto,Sound Mixer,Sound
682153,2332820,Tsutomu Suzuki,Prop Designer,Art
682153,1297518,Kazuaki Imai,Storyboard Artist,Art
682153,1947174,Kentaro Akiyama,Art Designer,Art
682153,2159668,Akio Shimada,Background Designer,Art
682153,2160627,Yuho Tomozawa,Background Designer,Art
682153,3808631,Yuzuka Aoyagi,Background Designer,Art
682153,3426959,Kumi Dobashi,Background Designer,Art
682153,3808628,Kanae Takeshita,Background Designer,Art
682153,3808634,Ryoko Miya,Background Designer,Art
682153,3808642,Thuy Duong,Background Designer,Art
682153,2603779,Ayaka Fujii,Background Designer,Art
682153,3457485,Sachi Ishida,Background Designer,Art
682153,3808626,Megumi Saito,Background Designer,Art
682153,3808638,Makoto Sakaba,Background Designer,Art
682153,3530548,Pham Thi Ngoc Han,Background Designer,Art
682153,3803429,Nhu Thao,Background Designer,Art
682153,1947174,Kentaro Akiyama,Art Direction,Art
682153,3358984,Rina Sasaki,Background Designer,Art
682153,3808635,Kohaku Ujiie,Background Designer,Art
682153,3453779,To Nguyen Ngoc Huyen,Background Designer,Art
682153,1909501,Takashi Suehiro,Director of Photography,Camera
682153,2053590,Seiko Yoshioka,Background Designer,Art
682153,3276184,Misae Kawakubo,Background Designer,Art
682153,3243385,Onoo Fujii,Background Designer,Art
682153,3208215,Takayuki Suzuki,Background Designer,Art
682153,2240201,Van Toan,Background Designer,Art
682153,3457486,Mizuki Saito,Background Designer,Art
682153,3426932,Daichi Yaji,Background Designer,Art
682153,3351579,Emiko Kaneyama,Background Designer,Art
682153,3426935,Nachi Kitayama,Background Designer,Art
682153,2874807,Tomoko Zama,Background Designer,Art
682153,3409422,Yuka Kawai,Background Designer,Art
682153,3427665,Kaori Sato,Special Effects,Crew
682153,3530559,Thao Phuong,Background Designer,Art
682153,1947174,Kentaro Akiyama,Background Designer,Art
682153,3219016,Koji Nagasawa,Background Designer,Art
682153,3409424,Shu Imai,Background Designer,Art
682153,3089201,Mari Fujino,Background Designer,Art
682153,3204937,Takafumi Mizuno,Background Designer,Art
682153,3426928,Ayumi Horikawa,Background Designer,Art
682153,3358987,Chieko Hanada,Background Designer,Art
682153,1915849,Naoko Kosakabe,Background Designer,Art
682153,3111112,Ikuko Kogayu,Background Designer,Art
682153,3530547,Vo Thi My Tien,Background Designer,Art
682153,3167193,Truong Vinh Phuoc,Background Designer,Art
682153,2838027,Yoshiki Matsumura,Background Designer,Art
682153,1316012,Mie Kasai,Background Designer,Art
682153,3530535,Phan Nguyen Yen Nhi,Background Designer,Art
682153,2160549,Mariko Kohara,Background Designer,Art
682153,1643945,Sota Oya,Special Effects,Crew
682153,3808655,Bao Chau,Background Designer,Art
682153,3808636,Mieko Nakajima,Background Designer,Art
682153,3777332,Ngoc Huong,Background Designer,Art
682153,3502389,Yuta Chimoto,Background Designer,Art
682153,1259227,Nhat Ha,Background Designer,Art
682153,3502387,Takimi Echizen,Background Designer,Art
682153,3530595,Truong Hoang Long,Background Designer,Art
682153,3230766,Shingo Okano,Key Animation,Visual Effects
682153,1460798,Takuji Mogi,Key Animation,Visual Effects
682153,3217380,Mamoru Hoshino,Key Animation,Visual Effects
682153,2995765,Akira Yamashita,Key Animation,Visual Effects
682153,2788953,Maki Kawake,Key Animation,Visual Effects
682153,1456790,Hiroshi Shimizu,Key Animation,Visual Effects
682153,2930853,Tomoki Yoshikawa,Key Animation,Visual Effects
682153,1456617,Hiroko Minowa,Key Animation,Visual Effects
682153,1960614,Kanako Yoshida,Key Animation,Visual Effects
682153,1241818,Keiji Gotoh,Key Animation,Visual Effects
682153,3028241,Tomoyo Nakayama,Key Animation,Visual Effects
682153,2620800,Tomoko Iwasa,Key Animation,Visual Effects
682153,3245098,Yasue Sosogi,Key Animation,Visual Effects
682153,2032278,Takayo Nishimura,Key Animation,Visual Effects
682153,3105756,Yoshinobu Ando,Key Animation,Visual Effects
682153,1297620,Hiroyuki Horiuchi,Key Animation,Visual Effects
682153,2498334,Yutaka Araki,Key Animation,Visual Effects
682153,1992443,Sachiko Kouno,Key Animation,Visual Effects
682153,2814117,Kouji Ishida,Key Animation,Visual Effects
682153,2814120,Kenichi Fujisawa,Key Animation,Visual Effects
682153,1842747,Shuichi Kitayama,Key Animation,Visual Effects
682153,3099276,Shigehito Tsuji,Key Animation,Visual Effects
682153,2401168,Aya Kuki,Key Animation,Visual Effects
682153,3427668,Masami Otsuka,Key Animation,Visual Effects
682153,1451280,Masaru Ohshiro,Key Animation,Visual Effects
682153,3076266,Masahiro Sato,Key Animation,Visual Effects
682153,1971164,Takashi Kojima,Key Animation,Visual Effects
682153,2032292,Yumi Chiba,Key Animation,Visual Effects
682153,2160948,Sawako Miyamoto,Key Animation,Visual Effects
682153,2160547,Misato Kishino,Key Animation,Visual Effects
682153,2666706,Miyako Kamiya,Key Animation,Visual Effects
682153,2936307,Masahiro Yufune,Key Animation,Visual Effects
682153,3052141,Ichigo Kanno,Key Animation,Visual Effects
682153,2498373,Hiroki Takiguchi,Key Animation,Visual Effects
682153,3099304,Yukari Kaku,Key Animation,Visual Effects
682153,1327767,Susumu Yamaguchi,Key Animation,Visual Effects
682153,3427669,Kazuki Nakamoto,Key Animation,Visual Effects
682153,1456621,Kiyotaka Oshiyama,Key Animation,Visual Effects
682153,3427670,Yuta Kanbe,Key Animation,Visual Effects
682153,4625874,Kohta Morie,CG Supervisor,Crew
682153,4625901,Masahiro Kumagai,Compositing Supervisor,Visual Effects
682153,932979,Fujiko F. Fujio,Comic Book,Writing
682153,2719115,Tarafu Otani,Key Animation,Visual Effects
682153,2135297,Osamu Miwa,Key Animation,Visual Effects
682153,3950016,Kosuke Nishimoto,Key Animation,Visual Effects
682153,1862762,Toshihisa Yokoshima,Opening Title Sequence,Art
682153,1297518,Kazuaki Imai,Director,Directing
682153,237364,Genki Kawamura,Screenplay,Writing
682153,2933138,Deng Jiamei,Key Animation,Visual Effects
682153,1687454,Kazuhiro Inoue,Art Direction,Art
682153,2498376,Keiichiro Watanabe,Key Animation,Visual Effects
682153,2160566,Emi Matsunaga,Key Animation,Visual Effects
682153,2806024,Etsuko Kawano,Key Animation,Visual Effects
682153,2043666,Arifumi Imai,Key Animation,Visual Effects
682153,2805648,Ran Kamezawa,Key Animation,Visual Effects
682153,2833643,Keigo Sugiyama,Key Animation,Visual Effects
682153,2040407,Naoki Kobayashi,Key Animation,Visual Effects
682153,2799034,Yoshikazu Fujiwara,Key Animation,Visual Effects
682153,2800813,Moaang,Key Animation,Visual Effects
682153,2578800,Mai Tsutsumi,Key Animation,Visual Effects
682153,1488854,Satoshi Nakano,Key Animation,Visual Effects
682153,1456627,Hiroomi Yamakawa,Key Animation,Visual Effects
682153,2108576,Satoshi Sakai,Key Animation,Visual Effects
682153,2799033,Yoko Ono,Key Animation,Visual Effects
682153,2032242,Hirofumi Masuda,Key Animation,Visual Effects
682153,5303423,Hiromasa Sato,Producer,Production
682153,2709192,Hideya Suzuki,Theme Song Performance,Sound
682153,2709188,Kenichi Tahara,Theme Song Performance,Sound
682153,2709190,Keisuke Nakagawa,Theme Song Performance,Sound
682153,6150521,Yasuhiro Yamaguchi,Publicist,Production
682153,6150679,Satoko Asahara,Publicist,Production
37034,130500,Wenders Li Tung-Chuen,Editor,Editing
37034,52905,Mike Leeder,Casting,Production
37034,1355,Zhang Zhenyan,Executive Producer,Production
37034,985376,Rosanna Ng Wai-San,Casting,Production
37034,105396,Ren Zhonglun,Executive Producer,Production
37034,12455,Shigeru Umebayashi,Original Music Composer,Sound
37034,1127840,Wang Tian-Yun,Producer,Production
37034,1120539,Alice Yeung,Producer,Production
37034,1351,Bill Kong Chi-Keung,Executive Producer,Production
37034,1358,Tingxiao Huo,Production Design,Art
37034,1351,Bill Kong Chi-Keung,Producer,Production
37034,18899,Yuen Woo-Ping,Director,Directing
37034,1127842,Mo Lan,Casting,Production
37034,1117859,Jianshai Xu,Producer,Production
37034,1127841,Ellen Poon,Producer,Production
37034,1117862,Zhang Qiang,Executive Producer,Production
37034,57913,Zhao Xiaoding,Director of Photography,Camera
37034,52912,Christine To Chi-Long,Screenplay,Writing
37034,985376,Rosanna Ng Wai-San,Line Producer,Production
37034,4854271,Zhang Yang,Third Assistant Director,Directing
37034,2544786,Eddie Wong Chi-Pan,Production Manager,Production
37034,65975,Yuen Cheung-Yan,Choreographer,Crew
37034,2836026,Kwok Man-Ki,Assistant Director,Directing
37034,550956,Kenneth Yee,Costume Design,Costume & Make-Up
14506,374,Charles McKeown,Screenplay,Writing
14506,280,Terry Gilliam,Director,Directing
14506,280,Terry Gilliam,Screenplay,Writing
14506,70071,Gottfried August Bürger,Novel,Writing
14506,1200568,Rudolph Erich Raspe,Novel,Writing
14506,9026,Francesca Lo Schiavo,Set Decoration,Art
14506,2366,Dante Ferretti,Production Design,Art
14506,1462919,Nikki Clapp,Script Supervisor,Directing
14506,6347,Margery Simkin,Casting,Production
14506,390,Irene Lamb,Casting,Production
14506,2360,Thomas Schühly,Producer,Production
14506,70942,Peter Hollywood,Editor,Editing
14506,1481690,Francesco Cinieri,Casting,Production
14506,15131,Giuseppe Rotunno,Director of Photography,Camera
14506,1304,Gabriella Pescucci,Costume Design,Costume & Make-Up
14506,7714,Michael Kamen,Orchestrator,Sound
14506,7714,Michael Kamen,Original Music Composer,Sound
14506,7714,Michael Kamen,Conductor,Sound
14506,1081073,Chris Corbould,Special Effects Technician,Crew
14506,1607582,Nazzareno Piana,Set Designer,Art
14506,2359,Jake Eberts,Executive Producer,Production
14506,1213681,David Tomblin,Line Producer,Production
14506,1190889,Stratton Leopold,Supervising Producer,Production
14506,19726,Ray Cooper,Co-Producer,Production
14506,3209527,Maggie Weston,Makeup Designer,Costume & Make-Up
14506,3209527,Maggie Weston,Hair Designer,Costume & Make-Up
14506,1404200,Fabrizio Sforza,Makeup Designer,Costume & Make-Up
14506,1115453,Massimo Razzi,Supervising Art Director,Art
14506,25061,Maria Teresa Barbasso,Art Direction,Art
14506,3399280,Arthur Tarry,Production Controller,Crew
14506,11381,Joyce Herlihy,Production Executive,Production
14506,32051,Robert Gordon Edwards,Executive In Charge Of Production,Production
14506,3087842,Mario Pisani,Production Supervisor,Production
14506,2007090,Francisco Molero,Production Manager,Production
14506,1563597,Pino Butti,Production Manager,Production
14506,1362806,Vittorio Fornasiero,Unit Manager,Production
14506,1694163,Fernando Marquerie,Unit Manager,Production
14506,5590317,John Cozzo,First Assistant Director,Directing
14506,1477146,Lee Cleary,First Assistant Director,Directing
14506,2332516,Luca Lachin,Assistant Director,Directing
14506,582915,José Luis Escolar,Assistant Director,Directing
14506,5590330,Nancy Rubin Levin,Production Coordinator,Production
14506,2863971,Susana Prieto,Production Coordinator,Production
14506,1563033,Gail Samuelson,Production Coordinator,Production
14506,5590337,Daniela Edelburg,Producer's Assistant,Production
14506,5590342,Lisa Dasteel,Production Secretary,Production
14506,2939334,Jan Green,Dialogue Coach,Crew
14506,105328,Franco Bruni,Camera Operator,Camera
14506,1433736,Gianmaria Majorana,First Assistant Camera,Camera
14506,3330323,Daniele Cimini,Second Assistant Camera,Camera
14506,1334413,Giovanni Piperno,Second Assistant Camera,Camera
14506,2019585,Aldo Colanzi,Key Grip,Camera
14506,1463532,Ian Kelly,Video Assist Operator,Crew
14506,2364,Frank Jahn,Production Sound Mixer,Sound
14506,1579693,Raymond Meyer,Boom Operator,Sound
14506,1525372,Günther Ruckdeschel,Boom Operator,Sound
14506,91794,Giorgio Giovannini,Art Direction,Art
14506,1607582,Nazzareno Piana,Art Direction,Art
14506,1564962,Sante Barelli,Painter,Art
14506,3705548,Giovanni Passanisi,Assistant Set Decoration,Art
14506,2216450,Atos Mastrogirolamo,Assistant Set Decoration,Art
14506,1941352,Gianni Fiumi,Property Master,Art
14506,1394777,Charles Torbett,Property Master,Art
14506,3442024,Bruno Tempera,Property Buyer,Art
14506,2305806,Pam Meager,Makeup Artist,Costume & Make-Up
14506,2305806,Pam Meager,Hairstylist,Costume & Make-Up
14506,550631,Jole Cecchini,Hair Supervisor,Costume & Make-Up
14506,24673,Giancarlo Marin,Hairdresser,Costume & Make-Up
14506,2019166,Carla Indoni,Hairdresser,Costume & Make-Up
14506,15908,Elisabetta De Leonardis,Hairdresser,Costume & Make-Up
14506,1622894,Antonio Maltempo,Makeup Artist,Costume & Make-Up
14506,1575788,Enrico Iacoponi,Makeup Artist,Costume & Make-Up
14506,1455269,Alfredo Tiberi,Makeup Artist,Costume & Make-Up
14506,1573576,Gino Tamagnini,Makeup Artist,Costume & Make-Up
14506,3548965,Cristina De Rossi,Makeup Artist,Costume & Make-Up
14506,37298,Carlo Poggioli,Assistant Costume Designer,Costume & Make-Up
14506,2011643,Alberto Spiazzi,Assistant Costume Designer,Costume & Make-Up
14506,1575785,Alfonsina Lettieri,Assistant Costume Designer,Costume & Make-Up
14506,2608522,Gregorio Simili,Wardrobe Master,Costume & Make-Up
14506,5590423,Irene Santar,Wardrobe Master,Costume & Make-Up
14506,5590428,Celeste Franzi,Wardrobe Assistant,Costume & Make-Up
14506,8748,Enzo Sisti,Accountant,Production
14506,4896122,Santiago de Benito,Accountant,Production
14506,2977479,Pauline Granby,Assistant Accountant,Production
14506,2019178,Alberto De Stefani,Assistant Accountant,Production
14506,2984832,Carla Zacchia,Assistant Accountant,Production
14506,5590436,Luidi Camac,Assistant Accountant,Production
14506,1580209,Leandro Muslera,Assistant Accountant,Production
14506,2015814,Maria Fiorito,Assistant Accountant,Production
14506,16465,Chris Blunden,Associate Editor,Editing
14506,1825211,Brian Mann,Visual Effects Editor,Crew
