movie_id,actor_id,actor_name,character,cast_order
141,1585,Patience Cleveland,Roberta Sparrow / Grandma Death,14
141,1599,Jazzie Mahannah,Joanie James,15
141,20088,Jolene Purdy,Cherita Chen,16
141,20090,David Moreland,Principal Cole,17
141,20091,Kristina Malota,Susie Bates,18
141,20092,Marina Malota,Emily Bates,19
141,20093,Scotty Leavenworth,David,20
141,10383,Phyllis Lyons,Anne Fisher,21
141,20094,Gary Lundy,Sean Smith,22
141,20095,Alex Greenwald,Seth Devlin,23
141,156011,Stuart Stone,Ronald Fisher,24
141,85097,Joan Blair,Mystery Woman,25
141,19274,Seth Rogen,Ricky Danforth,26
141,1584,Mark Hoffman,Police Officer,27
141,111512,Jerry Trainor,Lanky Kid,28
141,553735,Tom Tangen,Man in Red Jogging Suit,29
141,1946191,Carly Naples,Suzy Bailey,30
141,39127,Lisa K. Wyatt,Linda Connie,31
141,155983,Rachel Winfree,Shanda Riesman,32
141,67600,Ashley French,Kim,33
141,1934389,Tiler Peck,Beth Farmer,34
141,51533,Fran Kranz,Passenger,35
141,1226416,Sarah Hudson,Friend,36
141,150086,Alison Jones,Dorky Half-Sister,37
141,1481,Lee Weaver,Leroy,38
141,1212438,"Jack Salvatore, Jr.",Larry Riesman,39
141,1588,Nancy Juvonen,Flight Attendant (uncredited),40
12429,78346,Yuria Kozuki,Ponyo (voice),0
12429,78347,Hiroki Doi,Sosuke (voice),1
12429,78348,George Tokoro,Fujimoto (voice),2
12429,78349,Tomoko Yamaguchi,Risa (voice),3
12429,78350,Yuki Amami,Gran Mamare (voice),4
12429,78351,Kazushige Nagashima,Koichi (voice),5
12429,78352,Akiko Yano,Ponyo's Sister (voice),6
12429,78353,Shin'ichi Hatori,Anchorman (voice),7
12429,78354,Tokie Hidari,Kayo (voice),8
12429,19587,Rumi Hiiragi,Young Mother (voice),9
12429,78356,Tomoko Naraoka,Yoshie (voice),10
12429,36074,Kazuko Yoshiyuki,Toki (voice),11
12429,78355,Eimi Hiraoka,Kumiko (voice),12
12429,78357,Nozomi Ōhashi,Karen (voice),13
12429,1256014,Akiko Takeguchi,Noriko (voice),14
12429,1241862,Eiko Kanazawa,(voice),15
12429,1249379,Akihiko Ishizumi,(voice),16
12429,1244350,Tomie Kataoka,(voice),17
12429,1243817,Shirou Saitou,(voice),18
12429,1898086,Mutsumi Sasaki,(voice),19
12429,2844828,Keiko Tsukamoto,(voice),20
12429,2856720,Ikuko Yamamoto,(voice),21
12429,1608518,Michiko Yamamoto,(voice),22
12429,3147249,Yoshie Yamamoto,(voice),23
12429,3147250,Yusuke Tezuka,(voice),24
643215,19866,Guillaume Canet,Astérix,0
643215,54291,Gilles Lellouche,Obélix,1
643215,1925,Vincent Cassel,Jules César,2
643215,129765,Jonathan Cohen,Graindemaïs,3
643215,3899517,Julie Chen,Princesse Fu Yi,4
643215,2316851,Leanna Chea,Tat Han,5
643215,8293,Marion Cotillard,Cléopâtre / Bibine,6
643215,24895,José Garcia,Biopix,7
643215,1066986,Zlatan Ibrahimović,Antivirus,8
643215,83967,Manu Payet,Ri Qi Qi,9
643215,67714,Ramzy Bedia,Epidemaïs,10
643215,1657648,Bun-hay Mean,Deng Tsin Qin,11
643215,19115,Linh-Dan Pham,L'Impératrice,12
643215,24501,Pierre Richard,Panoramix,13
643215,47337,Gérard Darmon,Le narrateur (voice),14
643215,3459525,Tran Vu Tran,Prince du Deng,15
643215,119501,Philippe Katerine,Assurancetourix,16
643215,54170,Jérôme Commandeur,Abraracourcix,17
643215,130664,Audrey Lamy,Bonnemine,18
643215,1077537,Franck Gastambide,Le capitaine Barbe-Rouge,19
643215,76825,Vincent Desagnat,Perfidus,20
643215,1265647,Orelsan,Titanix,21
643215,2832358,Laura Felpin,Carioca,22
643215,582045,Issa Doumbia,"Baba, la vigie des pirates",23
643215,1336030,Thomas VDB,Sinus,24
643215,1852487,Marc Fraize,Plexus,25
643215,2681115,Florian Ordoñez,Abdelmalix,26
643215,2487362,Olivio Ordonez,Toufix,27
643215,2354059,David Coscas,Radius,28
643215,2354058,Raphaël Carlier,Cubitus,29
643215,146493,Tatiana Gousseff,Iélosubmarine,30
643215,1554711,Yann Papin,Abribus,31
643215,2358340,Angèle,Falbala,32
643215,66841,Matthieu Chedid,Remix,33
643215,3443770,Jason Chicandier,Ordralfabétix,34
643215,3459524,Samuel Hibon,Lapsus,35
643215,985030,Marc Hoang,Ramoli,36
643215,2624006,Philippe Canet,Agecanonix,37
643215,1596174,Florent Manaudou,Tabascos,38
643215,2856753,Ted Etienne,,39
643215,2619602,Ragnar Le Breton,,40
643215,2271615,Wesley Weigel,Pirate,41
643215,2671152,Sakhone Holaphong,Chinese villager,42
643215,2593173,André Kalmes,Cétautomatix,43
643215,5877485,Marcel Canet,Astérix enfant,44
1007757,135651,Michael B. Jordan,Ollie (voice),0
1007757,36594,Juno Temple,Ivy (voice),1
1007757,56903,Tracy Morgan,Boogle (voice),2
1007757,5726,Cedric the Entertainer,Caloo (voice),3
1007757,95517,Justina Machado,Calli (voice),4
1007757,3411764,Ambika Mod,Violet (voice),5
1007757,1627501,Lolly Adefope,Lily (voice),6
1007757,1934645,Tata Vega,Grandma (voice),7
1007757,7907,John Ratzenberger,(voice),8
39057,65424,Rica Matsumoto,Satoshi (voice),0
39057,73044,Ikue Otani,Pikachu (voice),1
39057,65427,Yuji Ueda,Takeshi (voice),2
39057,9710,Megumi Toyoguchi,Hikari (voice),3
39057,112140,Etsuko Kozakura,Pochama (voice),4
39057,40325,Megumi Hayashibara,Musashi (voice),5
39057,62318,Shin-ichiro Miki,Kojiro (voice),6
39057,936287,Inuko Inuyama,Nyarth (voice),7
39057,68916,Unsho Ishizuka,Narrator (voice),8
39057,50653,Masahiro Takashima,Damos (voice),9
39057,226734,Kii Kitano,Sheena (voice),10
39057,9725,Yuji Kishi,Kevin (voice),11
39057,20664,Koichi Yamadera,Gishin (voice),12
39057,20338,Akihiro Miwa,Arceus (voice),13
39057,1024388,Shoko Nakagawa,Gizamimi Pichu (voice),14
39057,114739,Yuzuru Fujimoto,Tapp (voice),15
39057,1221438,Motoko Kumai,Kanta (voice),16
39057,1133615,Kei Shindo,Kako (voice),17
39057,225603,Kenta Miyake,Heatran (voice),18
1669268,6138334,Kingston Bushell,Worker (Voice),0
12437,25702,Rhona Mitra,Sonja,0
12437,2440,Bill Nighy,Viktor,1
12437,3968,Michael Sheen,Lucian,2
12437,3969,Shane Brolly,Kraven,3
12437,978,Steven Mackintosh,Andreas Tanis,4
12437,3952,Kevin Grevioux,Raze,5
12437,9383,David Aston,Coloman,6
12437,1047942,Geraldine Brophy,Nobleman's Wife,7
12437,1226685,Leighton Cardno,Fearful Lycan,8
12437,5533,Elizabeth Hawthorne,Orsova,9
12437,1292753,Jason Hood,Death Dealer,10
12437,205427,Mark Mitchinson,Nobleman,11
12437,1332,Craig Parker,Sabas,12
12437,173441,Timothy Raby,Janosh,13
12437,107546,Tania Nolan,Luka,14
12437,3967,Kate Beckinsale,Selene,15
12437,1097391,Jared Turner,Xristo,16
12437,1880685,Olivia Taylforth,Young Sonja,17
12437,1390005,Larry Rew,Kosta,18
12437,2688273,Eleanor Williams,Teenage Girl,19
12437,12359,Brian Steele,Big Lycan / Creature Performer,20
12437,5609711,Alex Carroll,Young Lucian (as Alexander Carroll),21
12444,10980,Daniel Radcliffe,Harry Potter,0
12444,10990,Emma Watson,Hermione Granger,1
12444,10989,Rupert Grint,Ron Weasley,2
12444,13014,Toby Jones,Dobby (voice),3
12444,1283,Helena Bonham Carter,Bellatrix Lestrange,4
12444,4566,Alan Rickman,Severus Snape,5
12444,5469,Ralph Fiennes,Lord Voldemort,6
12444,2440,Bill Nighy,Rufus Scrimgeour,7
12444,16358,Simon McBurney,Kreacher (voice),8
12444,7026,Rhys Ifans,Xenophilius Lovegood,9
12444,140367,Evanna Lynch,Luna Lovegood,10
12444,3549,Andy Linden,Mundungus Fletcher,11
12444,40638,Guy Henry,Pius Thicknesse,12
12444,11355,Jason Isaacs,Lucius Malfoy,13
12444,2039,Brendan Gleeson,Alastor 'Mad-Eye' Moody,14
12444,5049,John Hurt,Ollivander,15
12444,1923,Robbie Coltrane,Rubeus Hagrid,16
12444,11207,David Thewlis,Remus Lupin,17
12444,10983,Richard Griffiths,Vernon Dursley,18
12444,477,Julie Walters,Molly Weasley,19
12444,5658,Michael Gambon,Albus Dumbledore,20
12444,11184,Warwick Davis,Griphook,21
12444,11356,Imelda Staunton,Dolores Umbridge,22
12444,10993,Tom Felton,Draco Malfoy,23
12444,9191,Timothy Spall,Peter Pettigrew,24
12444,10981,Fiona Shaw,Petunia Dursley,25
12444,60348,Dave Legeno,Fenrir Greyback,26
12444,15737,Helen McCrory,Narcissa Malfoy,27
12444,975,Nick Moran,Scabior,28
12444,3064,Peter Mullan,Corban Yaxley,29
12444,2482,David O'Hara,Albert Runcorn,30
12444,11291,Clémence Poésy,Fleur Delacour,31
12444,3300,Natalia Tena,Nymphadora Tonks,32
12444,20999,Mark Williams,Arthur Weasley,33
12444,10991,Bonnie Wright,Ginny Weasley,34
12444,10982,Harry Melling,Dudley Dursley,35
12444,96307,Ian Kelly,Mr. Granger,36
12444,20057,Michelle Fairley,Mrs. Granger,37
12444,192870,Carolyn Pickles,Charity Burbage,38
12444,1224773,Graham Duff,Death Eater,39
12444,234921,Arben Bajraktaraj,Antonin Dolohov,40
12444,234919,Rod Hunt,Thorfinn Rowle,41
12444,234918,Suzie Toase,Alecto Carrow,42
12444,202032,Ralph Ineson,Amycus Carrow,43
12444,135911,Adrian Annis,Death Eater,44
12444,209884,Emil Hostina,Death Eater,45
12444,1272644,Paul Khanna,Death Eater,46
12444,79502,Richard Strange,Death Eater,47
12444,1272645,Anthony John Crocker,Death Eater,48
12444,568393,Peter G. Reed,Death Eater,49
12444,142747,Granville Saxton,Death Eater,50
12444,568394,Judith Sharp,Death Eater,51
12444,69476,Ashley McGuire,Death Eater,52
12444,568385,Penelope McGhie,Death Eater,53
12444,568395,Bob Yves Van Hellenberg Hubar,Death Eater,54
12444,568396,Tony Kirwood,Death Eater,55
12444,27822,David Ryall,Elphias Doge,56
12444,96851,James Phelps,Fred Weasley,57
12444,140368,Oliver Phelps,George Weasley,58
12444,2247,George Harris,Kingsley Shacklebolt,59
12444,93210,Domhnall Gleeson,Bill Weasley,60
12444,47468,Frances de la Tour,Olympe Maxime,61
12444,17479,Matyelok Gibbs,Auntie Muriel,62
12444,236430,Eva Alexander,Waitress,63
12444,96841,Matthew Lewis,Neville Longbottom,64
12444,1140635,Jon Campling,Death Eater,65
12444,234922,Devon Murray,Seamus Finnigan,66
12444,568374,William Melling,Nigel Wolpert,67
12444,1272646,Simon Grover,Death Eater,68
12444,234934,Freddie Stroma,Cormac McLaggen,69
12444,234930,Isabella Laughland,Leanne,70
12444,234924,Jessie Cave,Lavender Brown,71
12444,234929,Anna Shaffer,Romilda Vane,72
12444,11212,Josh Herdman,Gregory Goyle,73
12444,568379,Amber Evans,Twin Girl 1,74
12444,568380,Ruby Evans,Twin Girl 2,75
12444,234933,Katie Leung,Cho Chang,76
12444,174398,Georgina Leonidas,Katie Bell,77
12444,234927,Louis Cordice,Blaise Zabini,78
12444,234928,Scarlett Hefner,Pansy Parkinson,79
12444,234926,Afshan Azad,Padma Patil,80
12444,143892,Steffan Rhodri,Reginald Cattermole,81
12444,32990,Sophie Thompson,Mafalda Hopkirk,82
12444,1503075,Daniel Tuite,Skinny Ministry Wizard,83
12444,209458,Daisy Haggard,Ministry Lift (voice),84
12444,87096,George Potts,Balding Wizard,85
12444,141355,Rose Keegan,Red Haired Witch,86
12444,63362,Ned Dennehy,Scared Man,87
12444,178630,Kate Fleetwood,Mary Cattermole,88
12444,1215154,Daniel Hill,Bushy Haired Muttering Wizard,89
12444,1118,Rade Šerbedžija,Mykew Gregorovitch,90
12444,83356,Jamie Campbell Bower,Young Grindelwald,91
12444,94742,Hazel Douglas,Bathilda Bagshot,92
12444,1643,Adrian Rawlins,James Potter,93
12444,10988,Geraldine Somerville,Lily Potter,94
12444,8436,Miranda Richardson,Rita Skeeter,95
12444,742,Michael Byrne,Gellert Grindelwald,96
12444,65445,Samuel Roukin,Snatcher,97
12444,116606,Toby Regbo,Young Albus Dumbledore (uncredited),98
12444,2752012,Lewis Young,Snatcher (uncredited),99
12444,1628687,Regé-Jean Page,Wedding Guest,100
12444,550825,Chase Armitage,Snatcher (uncredited),101
12444,1602845,John Snowden,Wizard (uncredited),102
12444,1602900,Nathan Robinson,Mudblood,103
12444,1573784,Augustina Amoa,Parent,104
12444,2511103,Lily Bertrand-Webb,Cho's Friend (uncredited),105
12445,10980,Daniel Radcliffe,Harry Potter,0
12445,10990,Emma Watson,Hermione Granger,1
12445,10989,Rupert Grint,Ron Weasley,2
12445,5469,Ralph Fiennes,Lord Voldemort,3
12445,4566,Alan Rickman,Severus Snape,4
12445,5658,Michael Gambon,Albus Dumbledore,5
12445,11184,Warwick Davis,Griphook / Filius Flitwick,6
12445,1283,Helena Bonham Carter,Bellatrix Lestrange,7
12445,8785,Ciarán Hinds,Aberforth Dumbledore,8
12445,96841,Matthew Lewis,Neville Longbottom,9
12445,5049,John Hurt,Ollivander,10
12445,140367,Evanna Lynch,Luna Lovegood,11
12445,1923,Robbie Coltrane,Rubeus Hagrid,12
12445,9015,Kelly Macdonald,Helena Ravenclaw,13
12445,10993,Tom Felton,Draco Malfoy,14
12445,15737,Helen McCrory,Narcissa Malfoy,15
12445,11355,Jason Isaacs,Lucius Malfoy,16
12445,10978,Maggie Smith,Minerva McGonagall,17
12445,11207,David Thewlis,Remus Lupin,18
12445,64,Gary Oldman,Sirius Black,19
12445,11180,David Bradley,Argus Filch,20
12445,477,Julie Walters,Molly Weasley,21
12445,9138,Gemma Jones,Poppy Pomfrey,22
12445,60348,Dave Legeno,Fenrir Greyback,23
12445,6199,Miriam Margolyes,Pomona Sprout,24
12445,975,Nick Moran,Scabior,25
12445,96851,James Phelps,Fred Weasley,26
12445,140368,Oliver Phelps,George Weasley,27
12445,11291,Clémence Poésy,Fleur Delacour,28
12445,3300,Natalia Tena,Nymphadora Tonks,29
12445,20999,Mark Williams,Arthur Weasley,30
12445,10991,Bonnie Wright,Ginny Weasley,31
12445,93210,Domhnall Gleeson,Bill Weasley,32
12445,1224773,Graham Duff,Death Eater,33
12445,568370,Anthony Allgood,Gringotts Guard,34
12445,252527,Rusty Goffe,Aged Gringotts Goblin,35
12445,568382,Jon Key,Bogrod,36
12445,208467,Ian Peck,Hogsmeade Death Eater,37
12445,561028,Benn Northover,Hogsmeade Death Eater,38
12445,568371,Hebe Beardsall,Ariana Dumbledore,39
12445,234922,Devon Murray,Seamus Finnigan,40
12445,234924,Jessie Cave,Lavender Brown,41
12445,234926,Afshan Azad,Padma Patil,42
12445,234930,Isabella Laughland,Leanne,43
12445,234929,Anna Shaffer,Romilda Vane,44
12445,174398,Georgina Leonidas,Katie Bell,45
12445,234934,Freddie Stroma,Cormac McLaggen,46
12445,234923,Alfred Enoch,Dean Thomas,47
12445,234933,Katie Leung,Cho Chang,48
12445,568374,William Melling,Nigel Wolpert,49
12445,568376,Sian Grace Phillips,Screaming Girl,50
12445,202032,Ralph Ineson,Amycus Carrow,51
12445,234918,Suzie Toase,Alecto Carrow,52
12445,388,Jim Broadbent,Horace Slughorn,53
12445,234928,Scarlett Hefner,Pansy Parkinson,54
12445,11212,Josh Herdman,Gregory Goyle,55
12445,234927,Louis Cordice,Blaise Zabini,56
12445,568379,Amber Evans,Twin Girl 1,57
12445,568380,Ruby Evans,Twin Girl 2,58
12445,2247,George Harris,Kingsley Shacklebolt,59
12445,10992,Chris Rankin,Percy Weasley,60
12445,40638,Guy Henry,Pius Thicknesse,61
12445,2456012,Phil Wright,Giant,62
12445,568383,Gary Sayer,Giant,63
12445,568384,Tony Adkins,Giant,64
12445,568385,Penelope McGhie,Death Eater,65
12445,7056,Emma Thompson,Sybill Trelawney,66
12445,568386,Ellie Darcey-Alden,Young Lily Potter,67
12445,568387,Ariella Paradise,Young Petunia Dursley,68
12445,568388,Benedict Clarke,Young Severus Snape,69
12445,10655,Leslie Phillips,The Sorting Hat (voice),70
12445,1320593,Alfie McIlwain,Young James Potter,71
12445,568391,Rohan Gotobed,Young Sirius Black,72
12445,10988,Geraldine Somerville,Lily Potter,73
12445,1643,Adrian Rawlins,James Potter,74
12445,568392,Toby Papworth,Baby Harry Potter,75
12445,9191,Timothy Spall,Peter Pettigrew,76
12445,568393,Peter G. Reed,Death Eater,77
12445,568394,Judith Sharp,Death Eater,78
12445,209884,Emil Hostina,Death Eater,79
12445,568395,Bob Yves Van Hellenberg Hubar,Death Eater,80
12445,142747,Granville Saxton,Death Eater,81
12445,568396,Tony Kirwood,Death Eater,82
12445,69476,Ashley McGuire,Death Eater,83
12445,568397,Arthur Bowen,Albus Severus Potter (19 Years Later),84
12445,568398,Daphne de Beistegui,Lily Luna Potter (19 Years Later),85
12445,568399,Will Dunn,James Sirius Potter (19 Years Later),86
12445,180730,Jade Gordon,Astoria Malfoy (19 Years Later),87
12445,568402,Bertie Gilbert,Scorpius Malfoy (19 Years Later),88
12445,561247,Helena Barlow,Rose Weasley (19 Years Later),89
12445,568403,Ryan Turner,Hugo Weasley (19 Years Later),90
12445,2547975,Paul Bailey,Gryffindor Student (uncredited),91
12445,11179,Sean Biggerstaff,Oliver Wood (uncredited),92
12445,1738514,Vinnie Clarke,Gryffindor Student (uncredited),93
12445,10968,David Heyman,Dining Wizard in Painting (uncredited),94
12445,3127663,Charlie Hobbs,Student (uncredited),95
12445,214019,Luke Newberry,Teddy Lupin (uncredited),96
12445,1954273,Keijo J. Salmela,Gringotts Goblin (uncredited),97
12445,25451,Spencer Wilding,Knight of Hogwarts (uncredited),98
12445,2487729,Harrison Davis,Gringotts Goblin (uncredited),99
12445,3361278,Annabelle Davis,Gringotts Goblin (uncredited),100
12445,2950200,Samantha Davis,Gringotts Goblin (uncredited),101
12445,1392731,Natalie Hallam,Death Eater (uncredited),102
12445,4566546,Nikki Bond,Goblin (Uncredited),103
12445,1396611,Nick Turner,Death Eater  (uncredited),104
360605,1257205,Rowan Blanchard,Cleo,0
360605,1512122,Paris Berelc,Molly,1
360605,111923,Karan Brar,George,2
360605,1335646,Rachel Crow,Nikki,3
360605,1902889,Ashton Smiley,Molly's Best Friend,4
360605,1512178,Devin Posey,Molly's Friend,5
360605,110141,Alex Désert,Mr. Perkins,6
360605,1196615,Scott Reeves,Dad,7
360605,1537837,Austin Fryberger,Coug,8
360605,1909529,Will Meyers,Carter,9
360605,2283756,Gage Banister,Soccer Guy,10
532639,24045,Joseph Gordon-Levitt,Jiminy Cricket (voice),0
532639,31,Tom Hanks,Geppetto,1
532639,2382044,Benjamin Evan Ainsworth,Pinocchio (voice),2
532639,933640,Angus Wright,Signore Rizzi,3
532639,1765068,Cynthia Erivo,Blue Fairy,4
532639,1851642,Sheila Atim,Signora Vitelli,5
532639,11478,Lorraine Bracco,Sofia the Seagull (voice),6
532639,298410,Keegan-Michael Key,'Honest' John (voice),7
532639,1470911,Jamie Demetriou,Headmaster,8
532639,7541,Giuseppe Battiston,Stromboli,9
532639,3674601,Kyanne Lamaya,Fabiana,10
532639,1577873,Jaquita Ta'le,Sabina (voice),11
532639,2368172,Lewin Lloyd,Lampwick,12
532639,114019,Luke Evans,Coachman,13
532639,4584524,Adelaide Barham,Pleasure Island Troupe,14
532639,4584525,Poppy Blackwood,Pleasure Island Troupe,15
532639,4584526,Katie Boothroyd,Pleasure Island Troupe,16
532639,4584527,Lucy Boothroyd,Pleasure Island Troupe,17
532639,4584528,Louisa Boyd Leslie,Pleasure Island Troupe,18
532639,4584529,Tyne Burgess,Pleasure Island Troupe,19
532639,4584530,Verity Constantinou,Pleasure Island Troupe,20
532639,4584531,Sylvie Cotterell,Pleasure Island Troupe,21
532639,4584532,Phoebe Davies,Pleasure Island Troupe,22
532639,4584533,Memphis-Lee Dixon,Pleasure Island Troupe,23
532639,1558024,Joseph Duffy,Pleasure Island Troupe,24
532639,4584536,Talia Etherington,Pleasure Island Troupe,25
532639,4584538,Aimee Enejo,Pleasure Island Troupe,26
532639,4584539,Felix Fewell Russell,Pleasure Island Troupe,27
532639,4584540,Darcey Foster,Pleasure Island Troupe,28
532639,4584541,Ben George,Pleasure Island Troupe,29
532639,4584542,Jack Grant,Pleasure Island Troupe,30
532639,4584543,Barney Harper,Pleasure Island Troupe,31
532639,4584544,Ayla Hooper,Pleasure Island Troupe,32
532639,3035877,Dean Johnson,Pleasure Island Troupe,33
532639,4584545,Leila Johnson,Pleasure Island Troupe,34
532639,4584546,Isla King,Pleasure Island Troupe,35
532639,4584547,Jaxon Knopf,Pleasure Island Troupe,36
532639,4584548,Keir Loughran,Pleasure Island Troupe,37
532639,4584549,Oscar Loughran,Pleasure Island Troupe,38
532639,4584550,Anya Lucker,Pleasure Island Troupe,39
532639,4584551,Harrison Mackinnon,Pleasure Island Troupe,40
532639,4584552,Poppy Mardlin,Pleasure Island Troupe,41
532639,4584553,Imogen Maynard,Pleasure Island Troupe,42
532639,4584554,Sebastian McDonough,Pleasure Island Troupe,43
532639,4584555,Ruby Middleton,Pleasure Island Troupe,44
532639,4584556,Abeni Munro,Pleasure Island Troupe,45
532639,4584557,Samuel Newby,Pleasure Island Troupe,46
532639,4584558,Kheiri Isaac-Osmani,Pleasure Island Troupe,47
532639,4584559,Amira Piddington,Pleasure Island Troupe,48
532639,4584560,Max Powers-Jones,Pleasure Island Troupe,49
532639,4584561,Ella Robertson,Pleasure Island Troupe,50
532639,4584562,Sophie Roscoe,Pleasure Island Troupe,51
532639,4584564,Ethan Sey,Pleasure Island Troupe,52
532639,4584565,Sebastian Shotliff,Pleasure Island Troupe,53
532639,4584566,Fred Sweetman,Pleasure Island Troupe,54
532639,4584567,Sophia Symondson-Cann,Pleasure Island Troupe,55
532639,3131371,Evie Templeton,Pleasure Island Troupe,56
532639,3896845,Conall Turner,Pleasure Island Troupe,57
532639,4584568,Stanley Voss,Pleasure Island Troupe,58
532639,4584569,Louis Wakeling,Pleasure Island Troupe,59
532639,4584570,Calista Walters,Pleasure Island Troupe,60
532639,4584571,Edward Walton,Pleasure Island Troupe,61
532639,4584572,Nathan Whale,Pleasure Island Troupe,62
532639,4584573,Fred Wilcox,Pleasure Island Troupe,63
532639,4584575,Sam Winser,Pleasure Island Troupe,64
532639,4584578,Theo Wyatt,Pleasure Island Troupe,65
532639,3463959,Benjamin Plessala,Additional Voices (Voice),66
162,85,Johnny Depp,Edward Scissorhands,0
162,1920,Winona Ryder,Kim,1
162,1902,Dianne Wiest,Peg,2
162,1904,Anthony Michael Hall,Jim,3
162,1907,Kathy Baker,Joyce,4
162,1908,Robert Oliveri,Kevin,5
162,1909,Conchata Ferrell,Helen,6
162,1910,Caroline Aaron,Marge,7
162,1911,Dick Anthony Williams,Officer Allen,8
162,1912,O-Lan Jones,Esmeralda,9
162,1905,Vincent Price,The Inventor,10
162,1903,Alan Arkin,Bill,11
162,1913,Susan Blommaert,Tinka,12
162,1914,Linda Perri,Cissy,13
162,1915,John Davidson,Host-TV,14
162,1916,Biff Yeager,George,15
162,2619882,Marti Greenberg,Suzanne,16
162,3507942,Bryan Larkin,Max,17
162,134070,John McMahon,Denny,18
162,2576045,Victoria Price,TV Newswoman,19
162,4596,Stuart Lancaster,Retired Man,20
162,1425156,Gina Gallagher,Granddaughter,21
162,140237,Aaron Lustig,Psychologist,22
162,124131,Alan Fudge,Loan Officer,23
162,32593,Steven Brill,Dishwasher Man,24
162,98611,Peter Palmer,Editor,25
162,6908,Marc Macaulay,Reporter,26
162,4716579,Carmen J. Alexander,Reporter,27
162,29934,Brett Rice,Reporter,28
162,1973826,Andrew B. Clark,Beefy Man,29
162,2638128,Kelli Crofton,Pink Girl,30
162,2619878,Linda Jean Hess,Older Woman / TV,31
162,4716581,Rosalyn Thomson,Young Woman / TV,32
162,3511043,Lee Ralls,Red-Haired Woman / TV,33
162,4716584,Eileen Meurer,Teenage Girl / TV,34
162,2619880,Bea Albano,Rich Widow / TV,35
162,181154,Donna Pieroni,Blonde / TV,36
162,4716587,Ken DeVaul,Policeman,37
162,4382951,Michael Gaughan,Policeman,38
162,4716588,Tricia Lloyd,Teenage Girl,39
162,4716589,Kathy Dombo,Other Teen,40
162,2638153,Rex Fox,Police Sergeant,41
162,4491192,Sherry Ferguson,Max's Mother,42
162,4716590,Tabetha Thomas,Little Girl on Bike,43
162,2638167,Tammy Boalo,Neighborhood Extra,44
162,2638141,Jackie Carson,Neighborhood Extra,45
162,2638142,Carol Crumrine,Neighborhood Extra,46
162,2638169,Suzanne Chrosniak,Neighborhood Extra,47
162,2638150,Ellin Dennis,Neighborhood Extra,48
162,1766817,Kathy Lockwood,Neighborhood Extra,49
162,2638145,Jalaine Gallion,Neighborhood Extra,50
162,2638155,Miriam Goodspeed,Neighborhood Extra,51
162,2638147,Dianne L. Green,Neighborhood Extra,52
162,2638162,Mary Jane Heath,Neighborhood Extra,53
162,2638137,Carol D. Klasek,Neighborhood Extra,54
162,2638160,Laura Nader,Neighborhood Extra,55
162,2638135,Doyle Anderson,Neighborhood Extra,56
162,2638138,Harvey Bellman,Neighborhood Extra,57
162,4716598,Michael Brown,Neighborhood Extra,58
162,2638129,Gary Clark,Neighborhood Extra,59
162,2638166,Roland Douville,Neighborhood Extra,60
162,2638158,Russell E. Green,Neighborhood Extra,61
162,1188082,Cecil Hawkins,Neighborhood Extra,62
162,2638139,Jack W. Kapfhamer,Neighborhood Extra,63
162,4716600,Bill Klein,Neighborhood Extra,64
162,2638165,Phil Olson,Neighborhood Extra,65
162,2638132,Joe Sheldon,Neighborhood Extra,66
162,2638140,James Spicer,Neighborhood Extra,67
162,1532886,Tim Rerucha,Van Friend (uncredited),68
86184,1241939,Wasabi Mizuta,Doraemon (voice),0
86184,932984,Chiaki,Dorami (voice),1
86184,932986,Megumi Oohara,Nobita (voice),2
86184,90567,Tomokazu Seki,Suneo (voice),3
86184,9715,Yumi Kakazu,Shizuka (voice),4
86184,1142780,Subaru Kimura,Gian (voice),5
86184,1502631,Shihoko Hagino,Dekisugi (voice),6
86184,65426,Mayumi Izuka,Haribo (voice),7
682153,1241939,Wasabi Mizuta,Doraemon (voice),0
682153,932986,Megumi Oohara,Nobita (voice),1
682153,9715,Yumi Kakazu,Shizuka (voice),2
682153,90567,Tomokazu Seki,Suneo (voice),3
682153,1142780,Subaru Kimura,Gian (voice),4
682153,77931,Kotono Mitsuishi,Nobita's Mother (voice),5
682153,12670,Takuya Kimura,Jill (voice),6
682153,223687,Aya Endo,Kyu (voice),7
682153,83928,Rie Kugimiya,Myu (voice),8
682153,553120,Naomi Watanabe,Natalie (voice),9
37034,82400,Vincent Zhao Wenzhuo,Su Can,0
37034,71057,Zhou Xun,Ying,1
37034,63585,Andy On Chi-Kit,Yuan Lie,2
37034,116636,Guo Xiaodong,Colonel Ma,3
37034,17380,Jay Chou,God of Wushu / Drunken God,4
37034,1620,Michelle Yeoh,Dr. Yu,5
37034,1287732,Feng Xiaogang,Pick pocket,6
37034,141,David Carradine,Anthony,7
37034,116637,Cung Le,Militia Leader,8
37034,240171,Gordon Liu Chia-Hui,Old Sage,9
37034,227782,Bryan Leung Kar-Yan,Su Wankun,10
37034,105423,Jacky Heung,Imperial Prince,11
37034,131303,Yan Ni,Bar Owner,12
37034,1191986,Liu Geng-Hong,Iron Lad,13
37034,112985,Jiang Luxia,Iron Maiden,14
37034,1599291,Li Chak,Little Feng (age 5),15
37034,4406024,Sun Hanwen,Little Feng (age 8),16
37034,127453,Conan Stevens,Malotoff,17
37034,63216,Sylvester Terkay,Elder Scot Brother,18
